:Juan_Rulfo [http]      :Daniel_Sada [http]
:William_Gaddis [http]  :Joseph_McElroy [http]
:Euhemerus [http]       :Philo_of_Byblos [http]
:Ernst_Cassirer [http]  :Wilbur_Marshall_Urban [http]
:Auguste_Comte [http]   :Frederic_Harrison [http]
:Camilo_José_Cela [http]        :José_Riço_Direitinho [http]
:Nicolai_Hartmann [http]        :Jitendra_Nath_Mohanty [http]
:Aristippus [http]      :Theodorus_the_Atheist [http]
:Carneades [http]       :Clitomachus_(philosopher) [http]
:Joaquim_Maria_Machado_de_Assis [http]  :Gilberto_Freyre [http]
:Alain_Badiou [http]    :Jason_Barker [http]
:Seamus_Heaney [http]   :Owen_Sheers [http]
:Johann_Friedrich_Herbart [http]        :Friedrich_Eduard_Beneke [http]
:George_Stigler [http]  :Jacques_Drèze [http]
:Maurice_Merleau-Ponty [http]   :David_Abram [http]
:Fern_Coppedge [http]   :Frank_DuMond [http]
:Cornelius_Castoriadis [http]   :Nikolas_Kompridis [http]
:Hugh_Latimer_Dryden [http]     :Paul_C._Donnelly [http]
:Yukio_Mishima [http]   :Jirō_Asada [http]
:Joaquim_Maria_Machado_de_Assis [http]  :João_Cabral_de_Melo_Neto [http]
:Vladimir_Solovyov_(philosopher) [http] :Alexandre_Kojève [http]
:Francis_A._Sullivan [http]     :Avery_Dulles [http]
:Spencer_Fullerton_Baird [http] :Clinton_Hart_Merriam [http]
:Giambattista_Vico [http]       :Costanzo_Preve [http]
:Georges_Palante [http] :Louis_Guilloux [http]
:Gilles_Deleuze [http]  :Quentin_Meillassoux [http]
:Alain_Badiou [http]    :Quentin_Meillassoux [http]
:William_Gibson [http]  :Rian_Johnson [http]
:Alain_Badiou [http]    :Sylvain_Lazarus [http]
:F._A._Harper [http]    :Christopher_Coyne_(professor) [http]
:Harvey_J._Levin [http] :Eli_Noam [http]
:Joaquim_Maria_Machado_de_Assis [http]  :Murilo_Rubião [http]
:Gilles_Deleuze [http]  :Peter_Hallward [http]
:Alain_Badiou [http]    :Peter_Hallward [http]
:Francis_A._Sullivan [http]     :Thomas_Rausch [http]
:Cornelius_Castoriadis [http]   :Jonathan_Nitzan [http]
:Seamus_Heaney [http]   :Medbh_McGuckian [http]
:Hal_Varian [http]      :Carl_Shapiro [http]
:Carl_Menger [http]     :Ludwig_Lachmann [http]
:Democritus [http]      :Marco_Aurelio_Severino [http]
:Gilles_Deleuze [http]  :Manuel_De_Landa [http]
:Santiago_Ramón_y_Cajal [http]  :Aureliano_Maestre_de_San_Juan [http]
:Ibn_al-Baitar [http]   :Amir_Dowlat [http]
:Ibn_al-Baitar [http]   :Andrea_Alpago [http]
:Vladimir_Mayakovsky [http]     :Nâzım_Hikmet_Ran [http]
:Cornelius_Castoriadis [http]   :Georges_Lapassade [http]
:Gilles_Deleuze [http]  :Éric_Alliez [http]
:Juan_Rulfo [http]      :Elmer_Mendoza [http]
:Salvador_Espriu [http] :Jaume_Vidal_Alcover [http]
:Frank_Fetter [http]    :Jeffrey_Herbener [http]
:George_Stigler [http]  :Kenneth_Lyon [http]
:Salvador_Espriu [http] :Llorenç_Villalonga [http]
:Raymond_Chandler [http]        :Paul_D._Marks [http]
:Gila_Sher [http]       :Richard_Tieszen [http]
:Cornelius_Castoriadis [http]   :Jean-Claude_Michéa [http]
:Cornelius_Castoriadis [http]   :Laurent_Van_Eynde [http]
:Cornelius_Castoriadis [http]   :Vincent_de_Gaulejac [http]
:Cornelius_Castoriadis [http]   :Frieder_Otto_Wolf [http]
:Cornelius_Castoriadis [http]   :Danilo_Martuccelli [http]
:Cornelius_Castoriadis [http]   :Andreas_Kalyvas [http]
:Cornelius_Castoriadis [http]   :Lorraine_Code [http]
:Cornelius_Castoriadis [http]   :Yorgos_Oikonomou [http]
:Cornelius_Castoriadis [http]   :Sophie_Klimis [http]
:Cornelius_Castoriadis [http]   :Harald_Wolf [http]
:Cornelius_Castoriadis [http]   :François_Roustang [http]
:Gilles_Deleuze [http]  :Jean-Jacques_Lecercle [http]
:Cornelius_Castoriadis [http]   :Johann_Pál_Arnason [http]
:Gilles_Deleuze [http]  :John_Protevi [http]
:Yukio_Mishima [http]   :Mariko_Koike [http]
:Gertrude_Barrows_Bennett [http]        :A._Merritt [http]
:Muhsin_al-Hakim [http] :Abdul_Aziz_al-Hakim [http]
:Riza_Talabani [http]   :Abdurrahman_Sharafkandi [http]
:William_James [http]   :Alan_Watts [http]
:Walter_Kaufmann_(philosopher) [http]   :Alexander_Nehamas [http]
:Italo_Calvino [http]   :Amanda_Filipacchi [http]
:Richard_Wright_(author) [http] :Amiri_Baraka [http]
:James_Baldwin [http]   :Bell_hooks [http]
:Moms_Mabley [http]     :Bernie_Mac [http]
:Lenny_Bruce [http]     :Bill_Cosby [http]
:Lloyd_Alexander [http] :Cassandra_Clare [http]
:Kenny_Everett [http]   :Chris_Tarrant [http]
:Robert_G._Ingersoll [http]     :Clarence_Darrow [http]
:Desmond_Hogan [http]   :Colum_McCann [http]
:Lenny_Bruce [http]     :Dave_Chappelle [http]
:Lawrence_Durrell [http]        :David_Gascoyne [http]
:John_D._MacDonald [http]       :Diana_Gabaldon [http]
:Leigh_Brackett [http]  :Edmond_Hamilton [http]
:Thomas_Szasz [http]    :Ernest_Becker [http]
:Bartholomeus_van_der_Helst [http]      :Ferdinand_Bol [http]
:John_Okada [http]      :Frank_Chin [http]
:Hannes_Hólmsteinn_Gissurarson [http]   :Geir_Haarde [http]
:Robert_Aickman [http]  :Gene_Wolfe [http]
:Luis_Palés_Matos [http]        :Giannina_Braschi [http]
:Robert_G._Ingersoll [http]     :H._L._Mencken [http]
:Michael_de_Larrabeiti [http]   :Hal_Duncan [http]
:Harry_Crosby [http]    :Hart_Crane [http]
:John_Morton_Blum [http]        :Henry_Louis_Gates [http]
:Oscar_Zeta_Acosta [http]       :Hunter_S._Thompson [http]
:Stanisław_Szukalski [http]     :Józef_Gosławski_(sculptor) [http]
:Hedwig_Gorski [http]   :John_Cameron_Mitchell [http]
:Wilfrid_Sellars [http] :John_McDowell [http]
:Judd_Apatow [http]     :Jonah_Hill [http]
:Martin_Feldstein [http]        :José_Piñera [http]
:Álvaro_de_Campos [http]        :José_de_Almada_Negreiros [http]
:France_Prešeren [http] :Josip_Murn [http]
:Murray_Rothbard [http] :Justin_Raimondo [http]
:Beatrice_Hastings [http]       :Katherine_Mansfield [http]
:Helen_Frankenthaler [http]     :Kenneth_Noland [http]
:John_D._MacDonald [http]       :Lee_Child [http]
:Lenny_Bruce [http]     :Louis_C.K. [http]
:Camilo_Pessanha [http] :Mário_de_Sá-Carneiro [http]
:Zora_Neale_Hurston [http]      :Maya_Angelou [http]
:James_Baldwin [http]   :Maya_Angelou [http]
:Angie_Debo [http]      :Oliver_La_Farge [http]
:Lenny_Bruce [http]     :Peter_Cook [http]
:Wilfrid_Sellars [http] :Robert_Brandom [http]
:Moms_Mabley [http]     :Sarah_Silverman [http]
:Judd_Apatow [http]     :Seth_Rogen [http]
:Morris_Raphael_Cohen [http]    :Sidney_Hook [http]
:Weldon_Kees [http]     :Simon_Armitage [http]
:James_Baldwin [http]   :Spike_Lee [http]
:John_Crowley [http]    :Susanna_Clarke [http]
:Jocelyn_Herbert [http] :Tony_Harrison [http]
:Alexandru_Bogdan-Pitești [http]        :Tudor_Arghezi [http]
:Li_Shangyin [http]     :Wang_Anshi [http]
:Wendell_Berry [http]   :Wes_Jackson [http]
:Roger_Angell [http]    :William_Trevor [http]
:William_James [http]   :Émile_Durkheim [http]
:Lenny_Bruce [http]     :Abbie_Hoffman [http]
:Stanley_William_Hayter [http]  :Alberto_Giacometti [http]
:Olaf_Stapledon [http]  :Arthur_C._Clarke [http]
:Stanley_G._Weinbaum [http]     :Arthur_C._Clarke [http]
:Fortuné_du_Boisgobey [http]    :Arthur_Conan_Doyle [http]
:Lenny_Bruce [http]     :Bill_Hicks [http]
:Luca_Carlevarijs [http]        :Canaletto [http]
:José_Carlos_Mariátegui [http]  :Che_Guevara [http]
:Stilpo [http]  :Crates_of_Thebes [http]
:Wilfrid_Sellars [http] :Daniel_Dennett [http]
:Shane_Leslie [http]    :F._Scott_Fitzgerald [http]
:Agustus_Montrose [http]        :George_Bernard_Shaw [http]
:Count_Franz_Pocci [http]       :George_Sand [http]
:Georges_Canguilhem [http]      :Gilles_Deleuze [http]
:Marquis_de_Sade [http] :Guillaume_Apollinaire [http]
:Marquis_de_Sade [http] :Guy_Debord [http]
:Stanley_G._Weinbaum [http]     :H._P._Lovecraft [http]
:Gertrude_Barrows_Bennett [http]        :H._P._Lovecraft [http]
:Stanley_William_Hayter [http]  :Joan_Miró [http]
:Laurence_Sterne [http] :Joaquim_Maria_Machado_de_Assis [http]
:William_James [http]   :John_Dewey [http]
:Franz_Oppenheimer [http]       :Ludwig_Erhard [http]
:William_James [http]   :Ludwig_Wittgenstein [http]
:Stanley_William_Hayter [http]  :Marc_Chagall [http]
:Robert_G._Ingersoll [http]     :Mark_Twain [http]
:Eugène_Minkowski [http]        :Maurice_Merleau-Ponty [http]
:Hazrat_Babajan [http]  :Meher_Baba [http]
:Italo_Calvino [http]   :Orhan_Pamuk [http]
:Leonard_Colebrook [http]       :Peter_Medawar [http]
:Marquis_de_Sade [http] :Pier_Paolo_Pasolini [http]
:Herbert_McCabe [http]  :Seamus_Heaney [http]
:Derek_Mahon [http]     :Seamus_Heaney [http]
:John_Montague_(poet) [http]    :Seamus_Heaney [http]
:Max_Horkheimer [http]  :Theodor_W._Adorno [http]
:Zora_Neale_Hurston [http]      :Toni_Morrison [http]
:James_Baldwin [http]   :Toni_Morrison [http]
:Laurence_Sterne [http] :Virginia_Woolf [http]
:William_James [http]   :W._E._B._Du_Bois [http]
:Adalbert_Stifter [http]        :W._H._Auden [http]
:Roger_Angell [http]    :Woody_Allen [http]
:Stilpo [http]  :Zeno_of_Citium [http]
:Benjamin_Tucker [http] :Émile_Armand [http]
:Italo_Calvino [http]   :Aimee_Bender [http]
:Leonard_Peikoff [http] :Allan_Gotthelf [http]
:Leonard_Peikoff [http] :Andrew_Bernstein [http]
:Herbert_McCabe [http]  :Anthony_Kenny [http]
:Wendell_Berry [http]   :Barbara_Kingsolver [http]
:Wendell_Berry [http]   :Barry_Lopez [http]
:Wilfrid_Sellars [http] :Bas_van_Fraassen [http]
:Paul_Auster [http]     :Bill_Bryson [http]
:Wendell_Berry [http]   :Bill_McKibben [http]
:Moms_Mabley [http]     :Bing_Crosby [http]
:Olaf_Stapledon [http]  :Brian_Aldiss [http]
:Herbert_McCabe [http]  :Brian_Davies_(philosopher) [http]
:Renzo_Novatore [http]  :Bruno_Filippi [http]
:John_D._MacDonald [http]       :Carl_Hiaasen [http]
:Paul_Auster [http]     :Christopher_Moore_(author) [http]
:Eric_Rücker_Eddison [http]     :Christopher_Paolini [http]
:Robert_Aickman [http]  :Clive_Barker [http]
:Miles_Reid [http]      :Colin_McLarty [http]
:Melanie_Klein [http]   :Cornelius_Castoriadis [http]
:Lenny_Bruce [http]     :Eddie_Izzard [http]
:Gordon_Clark [http]    :Edward_John_Carnell [http]
:James_Baldwin [http]   :Eldridge_Cleaver [http]
:Manon_Gropius [http]   :Elias_Canetti [http]
:Sarah_Moore_Grimké [http]      :Elizabeth_Cady_Stanton [http]
:John_Roddam_Spencer_Stanhope [http]    :Evelyn_De_Morgan [http]
:William_James [http]   :Ferdinand_Canning_Scott_Schiller [http]
:Manon_Gropius [http]   :Franz_Werfel [http]
:Murray_Rothbard [http] :Gary_Chartier [http]
:William_James [http]   :George_Santayana [http]
:Jules_Amédée_Barbey_d'Aurevilly [http] :Henry_James [http]
:Lloyd_Alexander [http] :Holly_Black [http]
:Alessandro_Piperno [http]      :Howard_Jacobson [http]
:Stanley_G._Weinbaum [http]     :Jack_Williamson [http]
:Bernard_Malamud [http] :Jacob_M._Appel [http]
:Pauline_Kael [http]    :James_Wolcott [http]
:Murray_Rothbard [http] :Jan_Narveson [http]
:John_Norman [http]     :Janet_Morris [http]
:Louis_Lavelle [http]   :Jean_Guitton [http]
:Bertrice_Small [http]  :Jeaniene_Frost [http]
:Dean_Koontz [http]     :Jeaniene_Frost [http]
:Lloyd_Alexander [http] :Jim_Butcher [http]
:Richard_Matheson [http]        :Joe_Hill_(writer) [http]
:Bernard_Malamud [http] :Joe_Hill_(writer) [http]
:Robert_Bloomfield [http]       :John_Constable [http]
:Gordon_Clark [http]    :John_Gerstner [http]
:Benjamin_Tucker [http] :John_Henry_Mackay [http]
:David_Fleming_(writer) [http]  :Jonathon_Porritt [http]
:William_Goldman [http] :Joseph_Finder [http]
:Murray_Rothbard [http] :Joseph_Salerno [http]
:George_Saunders [http] :Karen_Russell [http]
:Max_Horkheimer [http]  :Karl-Otto_Apel [http]
:Murray_Rothbard [http] :Karl_Hess [http]
:Murray_Rothbard [http] :Kevin_Carson [http]
:Benjamin_Tucker [http] :Kevin_Carson [http]
:Hedwig_Gorski [http]   :Konstantyn_K._Kuzminsky [http]
:Benjamin_Tucker [http] :Lev_Chernyi [http]
:Stanley_William_Hayter [http]  :Mark_Rothko [http]
:Milton_Avery [http]    :Mark_Rothko [http]
:Murray_Rothbard [http] :Mark_Thornton [http]
:Catharine_MacKinnon [http]     :Martha_Nussbaum [http]
:Paul_Auster [http]     :Michael_Chabon [http]
:Oakley_Hall [http]     :Michael_Chabon [http]
:Russell_Kirk [http]    :Michael_Novak [http]
:Wendell_Berry [http]   :Michael_Pollan [http]
:Pauline_Kael [http]    :Michael_Sragow [http]
:Franz_Oppenheimer [http]       :Murray_Rothbard [http]
:Benjamin_Tucker [http] :Murray_Rothbard [http]
:Paul_Merton [http]     :Neil_Mullarkey [http]
:Beryl_McBurnie [http]  :Pearl_Primus [http]
:Murray_Rothbard [http] :Peter_Boettke [http]
:Murray_Rothbard [http] :Peter_Leeson [http]
:Peter_Boettke [http]   :Peter_Leeson [http]
:Marquis_de_Sade [http] :Pierre_Klossowski [http]
:Lloyd_Alexander [http] :Piers_Anthony [http]
:Edward_Bunker [http]   :Raegan_Butcher [http]
:Murray_Rothbard [http] :Ralph_Raico [http]
:William_James [http]   :Richard_Davidson [http]
:Stanley_G._Weinbaum [http]     :Richard_Matheson [http]
:Murray_Rothbard [http] :Robert_Higgs [http]
:James_Baldwin [http]   :Robert_Jensen [http]
:Murray_Rothbard [http] :Robert_P._Murphy [http]
:Hedwig_Gorski [http]   :Russell_Simmons [http]
:Wendell_Berry [http]   :Scott_Sanders_(novelist) [http]
:John_D._MacDonald [http]       :Spider_Robinson [http]
:Murray_Rothbard [http] :Stephan_Kinsella [http]
:Murray_Rothbard [http] :Steven_Horwitz [http]
:Lloyd_Alexander [http] :Terry_Brooks [http]
:Murray_Rothbard [http] :Thomas_DiLorenzo [http]
:Murray_Rothbard [http] :Thomas_Woods [http]
:Benjamin_Tucker [http] :Voltairine_de_Cleyre [http]
:Dave_Meltzer [http]    :Wade_Keller [http]
:Richard_Popkin [http]  :Luciano_Floridi [http]
:Susan_Haack [http]     :Luciano_Floridi [http]
:William_James [http]   :Bill_W. [http]
:Mirza_Alakbar_Sabir [http]     :Jalil_Mammadguluzadeh [http]
:Alexandru_Robot [http] :Emilian_Galaicu-Păun [http]
:Shaikh_Ayaz [http]     :Sindhi_poetry [http]
:Namiki_Gohei_I [http]  :Namiki_Gohei_II [http]
:Frank_Skinner [http]   :Al_Murray [http]
:Robert_S._Barton [http]        :Alan_Ashton_(executive) [http]
:George_Mills_(writer) [http]   :Anthony_Buckeridge [http]
:Christopher_Pike_(author) [http]       :Aprilynne_Pike [http]
:Robert_S._Barton [http]        :Bui_Tuong_Phong [http]
:Brad_Linaweaver [http] :Dafydd_ab_Hugh [http]
:Wendell_Berry [http]   :Derek_Webb [http]
:Derek_Mahon [http]     :Eavan_Boland [http]
:John_Montague_(poet) [http]    :Eavan_Boland [http]
:Pauline_Kael [http]    :Elvis_Mitchell [http]
:Paul_Merton [http]     :Jimmy_Carr [http]
:Federico_Cantú_Garza [http]    :Julio_Castellanos [http]
:M._Stanton_Evans [http]        :Maggie_Gallagher [http]
:Naoko_Takeuchi [http]  :Miwa_Ueda [http]
:William_James [http]   :Morris_Raphael_Cohen [http]
:Napoleon_Hill [http]   :Og_Mandino [http]
:Roger_Ebert [http]     :Richard_Corliss [http]
:Murray_Rothbard [http] :Robert_LeFevre [http]
:Lenny_Bruce [http]     :Sam_Kinison [http]
:Frank_Skinner [http]   :Sean_Lock [http]
:Paul_Merton [http]     :Sean_Lock [http]
:Renzo_Novatore [http]  :Severino_Di_Giovanni [http]
:Pauline_Kael [http]    :Stephen_Hunter [http]
:Lenny_Bruce [http]     :Stewart_Lee [http]
:Pauline_Kael [http]    :Tom_Shales [http]
:Jacqueline_Woodson [http]      :An_Na [http]
:Robert_S._Barton [http]        :Edwin_Catmull [http]
:Muhsin_al-Hakim [http] :Grand_Ayatollah_Muhammad_Hussain_Najafi [http]
:Rudolf_Otto [http]     :Joachim_Wach [http]
:José_María_Ramos_Mejía [http]  :José_Ingenieros [http]
:Murray_Rothbard [http] :Edward_Stringham [http]
:Peter_Boettke [http]   :Edward_Stringham [http]
:Kees_Bol [http]        :Els_Coppens-van_de_Rijt [http]
:Roger_Ebert [http]     :Will_Leitch [http]
:John_D._Caputo [http]  :Richard_Kearney [http]
:John_Zachary_Young [http]      :Semir_Zeki [http]
:Milton_Avery [http]    :Adolph_Gottlieb [http]
:Aleš_Debeljak [http]   :Aleš_Šteger [http]
:Alojz_Gradnik [http]   :Aleš_Šteger [http]
:Niko_Grafenauer [http] :Aleš_Debeljak [http]
:Edwin_Thumboo [http]   :Alfian_Sa'at [http]
:France_Prešeren [http] :Alojz_Gradnik [http]
:Boris_Pahor [http]     :Alojz_Rebula [http]
:France_Balantič [http] :Alojz_Rebula [http]
:Edward_Everett_Dale [http]     :Angie_Debo [http]
:Humayun_Ahmed [http]   :Anisul_Hoque [http]
:Namdeo_Dhasal [http]   :Baburao_Bagul [http]
:Daagh [http]   :Bekhud_Badayuni [http]
:France_Bevk [http]     :Boris_Pahor [http]
:Lenny_Bruce [http]     :Cardis_Cardell_Willis [http]
:Francesco_Albani [http]        :Carlo_Cignani [http]
:Eric_Rücker_Eddison [http]     :Christian_Cameron [http]
:Howard_Hendricks [http]        :Chuck_Swindoll [http]
:Mohammad_Ibrahim_Zauq [http]   :Daagh [http]
:Paul_Merton [http]     :Daniel_Kitson [http]
:Anton_Vodnik [http]    :Danilo_Lokar [http]
:William_Goldman [http] :Dean_Koontz [http]
:John_D._MacDonald [http]       :Dean_Koontz [http]
:John_Zerzan [http]     :Derrick_Jensen [http]
:France_Prešeren [http] :Dominik_Smole [http]
:Lawrence_Durrell [http]        :Dylan_Thomas [http]
:Abdulla_Qahhor [http]  :Erkin_Vohidov [http]
:Greg_Hall_(poet) [http]        :F._A._Nettelbeck [http]
:Wahbi_al-Hariri [http] :Fateh_Moudarres [http]
:Edwin_Thumboo [http]   :Felix_Cheong [http]
:Edward_Bunker [http]   :Ferréz [http]
:Alojz_Gradnik [http]   :France_Balantič [http]
:Anton_Vodnik [http]    :France_Balantič [http]
:France_Prešeren [http] :France_Balantič [http]
:Anton_Vodnik [http]    :France_Bevk [http]
:Danilo_Lokar [http]    :France_Bevk [http]
:Frank_C._Matthews [http]       :Ghostface_Killah [http]
:Arthur_Mee [http]      :Grayson_Perry [http]
:Armando_Iannucci [http]        :Iain_Morris [http]
:Humayun_Ahmed [http]   :Imdadul_Haq_Milon [http]
:Laurence_Sterne [http] :Italo_Calvino [http]
:Richard_Wright_(author) [http] :James_Baldwin [http]
:Edward_Bunker [http]   :James_Ellroy [http]
:Jane_Mander [http]     :Jane_Campion [http]
:Jeff_VanderMeer [http] :Jesse_Bullington [http]
:Daagh [http]   :Jigar_Moradabadi [http]
:France_Balantič [http] :Jože_Snoj [http]
:Alojz_Gradnik [http]   :Kajetan_Kovič [http]
:Journal_Kyaw_Ma_Ma_Lay [http]  :Khin_Khin_Htoo [http]
:Khin_Hnin_Yu [http]    :Khin_Khin_Htoo [http]
:Weldon_Kees [http]     :Larry_Levis [http]
:Erico_Verissimo [http] :Letícia_Wierzchowski [http]
:M._T._Vasudevan_Nair [http]    :M._Mukundan [http]
:Masao_Kume [http]      :Mantarō_Kubota [http]
:Dominik_Smole [http]   :Marjan_Rožanc [http]
:France_Bevk [http]     :Marjan_Rožanc [http]
:Nurul_Momen [http]     :Munier_Choudhury [http]
:Kazuo_Hirotsu [http]   :Naoya_Shiga [http]
:Robie_Macauley [http]  :Paul_Theroux [http]
:Robert_Aickman [http]  :Peter_Straub [http]
:Dominik_Smole [http]   :Primož_Kozak [http]
:Gangadhar_V._Chittal [http]    :R._S._Mugali [http]
:Amjad_Hyderabadi [http]        :Rahat_Indori [http]
:Richard_Wright_(author) [http] :Ralph_Ellison [http]
:Wallace_Berman [http]  :Richard_Prince [http]
:Lenny_Bruce [http]     :Richard_Pryor [http]
:Moms_Mabley [http]     :Richard_Pryor [http]
:Dominik_Smole [http]   :Rudi_Šeligo [http]
:John_Norman [http]     :Sharon_Green [http]
:France_Prešeren [http] :Simon_Gregorčič [http]
:A._N._Krishna_Rao [http]       :T._R._Subba_Rao [http]
:Motojirō_Kajii [http]  :Tatsuji_Miyoshi [http]
:Kyoshi_Takahama [http] :Tatsuko_Hoshino [http]
:Jinzai_Kiyoshi [http]  :Tatsuo_Hori [http]
:Milton_A._Rothman [http]       :Tony_Rothman [http]
:Aleš_Debeljak [http]   :Uroš_Zupan [http]
:C._V._Raman_Pillai [http]      :Uroob [http]
:Gangadhar_V._Chittal [http]    :V._K._Gokak [http]
:John_D._MacDonald [http]       :Warren_Zevon [http]
:Russell_Kirk [http]    :William_F._Buckley,_Jr. [http]
:L._Brent_Bozell,_Jr. [http]    :William_F._Buckley,_Jr. [http]
:Motojirō_Kajii [http]  :Yoshiharu_Tsuge [http]
:Samuel_Bowles_(economist) [http]       :Herbert_Gintis [http]
:Dorothy_Black_(novelist) [http]        :Marion_Crawford [http]
:Murray_Rothbard [http] :Randall_G._Holcombe [http]
:Lippo_Memmi [http]     :Naddo_Ceccarelli [http]
:Bernard_Malamud [http] :Clark_Blaise [http]
:Roger_Ebert [http]     :Michael_Phillips_(critic) [http]
:Howard_Hendricks [http]        :Tony_Evans_(radio) [http]
:C._V._Raman_Pillai [http]      :C._N._Sreekantan_Nair [http]
:Boris_Pahor [http]     :Drago_Jančar [http]
:Dominik_Smole [http]   :Drago_Jančar [http]
:Murray_Rothbard [http] :Jeffrey_Tucker [http]
:Sarah_Moore_Grimké [http]      :Lucretia_Mott [http]
:Pauline_Kael [http]    :Greil_Marcus [http]
:Henry_Moore [http]     :Isaac_Witkin [http]
:Angie_Debo [http]      :Larry_McMurtry [http]
:Adalbert_Stifter [http]        :Marianne_Moore [http]
:Jinzai_Kiyoshi [http]  :Michio_Takeyama [http]
:John_Montague_(poet) [http]    :Paul_Muldoon [http]
:Georges_Canguilhem [http]      :Pierre_Bourdieu [http]
:Roy_Johnston [http]    :Tomás_Mac_Giolla [http]
:Abdul_Majid_(physicist) [http] :Władysław_Turowicz [http]
:Wendell_Berry [http]   :William_Greider [http]
:James_Baldwin [http]   :Angela_Davis [http]
:Danilo_Lokar [http]    :Ciril_Kosmač [http]
:France_Bevk [http]     :Ciril_Kosmač [http]
:John_D._Caputo [http]  :Gianni_Vattimo [http]
:Louis_Émile_Javal [http]       :Marius_Tscherning [http]
:France_Prešeren [http] :Simon_Jenko [http]
:Luigi_Malerba [http]   :Wu_Ming [http]
:Alexandru_Robot [http] :Vladimir_Beşleagă [http]
:Martin_Feldstein [http]        :Laurence_Kotlikoff [http]
:James_Reaney [http]    :Milton_Acorn [http]
:Charles_K._Eastman [http]      :Robert_Towne [http]
:Wendell_Berry [http]   :Terry_Tempest_Williams [http]
:Murray_Rothbard [http] :Carl_Oglesby [http]
:Mahjoor [http] :Dinanath_Nadim [http]
:Leonard_Peikoff [http] :Harry_Binswanger [http]
:C._V._Raman_Pillai [http]      :Kavalam_Madhava_Panikkar [http]
:Jovan_Sterija_Popović [http]   :Kosta_Trifković [http]
:Alojz_Rebula [http]    :Vinko_Ošlak [http]
:Niko_Grafenauer [http] :Tomaž_Šalamun [http]
:Ronald_Firbank [http]  :Evelyn_Waugh [http]
:Leigh_Brackett [http]  :George_Lucas [http]
:Joachim_Wach [http]    :Mircea_Eliade [http]
:Zenna_Henderson [http] :Orson_Scott_Card [http]
:Marquis_de_Sade [http] :Simone_de_Beauvoir [http]
:William_Goldman [http] :Stephenie_Meyer [http]
:Roger_Ebert [http]     :A._O._Scott [http]
:Robert_S._Barton [http]        :Alan_Kay [http]
:E._F._Benson [http]    :Alexander_McCall_Smith [http]
:James_Merrill [http]   :Alfred_Corn [http]
:John_Davies_(photographer) [http]      :Andreas_Gursky [http]
:Lenny_Bruce [http]     :Andrew_Dice_Clay [http]
:M._Stanton_Evans [http]        :Ann_Coulter [http]
:Henry_Moore [http]     :Anthony_Caro [http]
:Marquis_de_Sade [http] :Camille_Paglia [http]
:Roger_Woolger [http]   :Carol_Bowman [http]
:Michael_de_Larrabeiti [http]   :China_Miéville [http]
:Richard_Matheson [http]        :Chris_Carter_(screenwriter) [http]
:Wesley_Clair_Mitchell [http]   :Clark_Warburton [http]
:David_Letterman [http] :Conan_O'Brien [http]
:Lenny_Bruce [http]     :David_Cross [http]
:Laurence_Sterne [http] :Denis_Diderot [http]
:Lenny_Bruce [http]     :Denis_Leary [http]
:Leonard_Peikoff [http] :Edwin_A._Locke [http]
:Alice_Dayrell_Caldeira_Brant [http]    :Elizabeth_Bishop [http]
:Frederic_Manning [http]        :Ezra_Pound [http]
:Frank_C._Matthews [http]       :50_Cent [http]
:Mahasweta_Devi [http]  :Gayatri_Chakravorty_Spivak [http]
:Lenny_Bruce [http]     :George_Carlin [http]
:Charles_Bray [http]    :George_Eliot [http]
:Ludovico_Carracci [http]       :Giacomo_Cavedone [http]
:Manon_Gropius [http]   :Alban_Berg [http]
:Laurence_Sterne [http] :Almeida_Garrett [http]
:Binet-Valmer [http]    :André_Gide [http]
:France_Prešeren [http] :Anton_Aškerc [http]
:Marquis_de_Sade [http] :Antonin_Artaud [http]
:Karlheinz_Steinmüller [http]   :Arkady_and_Boris_Strugatsky [http]
:Kees_Bol [http]        :Helen_Berman [http]
:James_Merrill [http]   :Henri_Cole [http]
:William_James [http]   :Bertrand_Russell [http]
:Fereydoon_Motamed [http]       :Bertrand_Russell [http]
:Lenny_Bruce [http]     :Howard_Stern [http]
:Guillermo_Marín_Ruiz [http]    :Carlos_Castaneda [http]
:Count_Franz_Pocci [http]       :Charles_Perrault [http]
:Stanley_G._Weinbaum [http]     :Isaac_Asimov [http]
:John_W._Campbell [http]        :Isaac_Asimov [http]
:Karlheinz_Steinmüller [http]   :Isaac_Asimov [http]
:James_Merrill [http]   :J._D._McClatchy [http]
:Jerry_Pournelle [http] :James_Wesley_Rawles [http]
:Judd_Apatow [http]     :Jason_Segel [http]
:Jean_Shepherd [http]   :Jerry_Seinfeld [http]
:Lenny_Bruce [http]     :Jerry_Seinfeld [http]
:David_Letterman [http] :Jim_Gaffigan [http]
:David_Letterman [http] :Jimmy_Fallon [http]
:David_Letterman [http] :Jimmy_Kimmel [http]
:William_James [http]   :Edmund_Husserl [http]
:Max_Horkheimer [http]  :Erich_Fromm [http]
:Frederic_Manning [http]        :Ernest_Hemingway [http]
:David_Letterman [http] :Jon_Stewart [http]
:Lenny_Bruce [http]     :Jon_Stewart [http]
:Paul_Auster [http]     :Jonathan_Lethem [http]
:Jean_Shepherd [http]   :Keith_Olbermann [http]
:Nicholas_Wolterstorff [http]   :Kendall_Walton [http]
:Fortuné_du_Boisgobey [http]    :Gaston_Leroux [http]
